date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:27:24	96873/96873	---M--	200	added ('OK')	application/javascript	etag:%2217a69-5890dc7401880%22	http://localhost/wprestaraunt.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-includes/js/jquery/jquery4a5f.js	(from http://localhost/wprestaraunt.com/)
13:27:24	2332/2332	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:27:23%20GMT	http://localhost/wprestaraunt.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwprestaraunt.com%2F&format=xml	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-json/oembed/1.0/embeda5eb	(from http://localhost/wprestaraunt.com/)
13:27:24	78193/78193	---MC-	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:27:18%20GMT	http://localhost/wprestaraunt.com/wp-json/	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-json/index.html	(from http://localhost/wprestaraunt.com/)
13:27:25	2906/2906	---M--	200	added ('OK')	image/png	etag:%22b5a-59be036c54015%22	http://localhost/wprestaraunt.com/wp-content/uploads/2020/01/cropped-b35b5cf3-248f-40d5-8553-047ff4cdf850-132x51.png	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/2020/01/cropped-b35b5cf3-248f-40d5-8553-047ff4cdf850-132x51.png	(from http://localhost/wprestaraunt.com/)
13:27:25	7563/7563	---M--	200	added ('OK')	image/png	etag:%221d8b-59ba418edac3f%22	http://localhost/wprestaraunt.com/wp-content/uploads/2020/01/fork-free-img-1024x1024.png	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/2020/01/fork-free-img-1024x1024.png	(from http://localhost/wprestaraunt.com/)
13:27:25	1119/1119	---M--	200	added ('OK')	image/png	etag:%2245f-59ba4054f6de2%22	http://localhost/wprestaraunt.com/wp-content/uploads/2020/01/frill-free-img.png	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/2020/01/frill-free-img.png	(from http://localhost/wprestaraunt.com/)
13:27:25	8757/8757	---M--	200	added ('OK')	image/png	etag:%222235-59ba41950b89e%22	http://localhost/wprestaraunt.com/wp-content/uploads/2020/01/knife-free-imge-1024x1024.png	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/2020/01/knife-free-imge-1024x1024.png	(from http://localhost/wprestaraunt.com/)
13:27:26	1978/1978	---M--	200	added ('OK')	image/png	etag:%227ba-59ba407120e10%22	http://localhost/wprestaraunt.com/wp-content/uploads/2020/01/leaf-free-img.png	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/2020/01/leaf-free-img.png	(from http://localhost/wprestaraunt.com/)
13:27:29	83554/83554	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:27:25%20GMT	http://localhost/wprestaraunt.com/menu/	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/menu/index.html	(from http://localhost/wprestaraunt.com/)
13:27:34	46249/46249	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:27:29%20GMT	http://localhost/wprestaraunt.com/contact/	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/contact/index.html	(from http://localhost/wprestaraunt.com/)
13:27:34	61946/61946	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:27:26%20GMT	http://localhost/wprestaraunt.com/about-us/	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/about-us/index.html	(from http://localhost/wprestaraunt.com/)
13:27:37	58137/58137	---M--	200	added ('OK')	image/jpeg	etag:%22e319-59bdd52ec5fc1%22	http://localhost/wprestaraunt.com/wp-content/uploads/elementor/thumbs/bread-196511_1280-ojih4cpi77b6z7g0yv2pxgb3pig4ci3p47vsumcljo.jpg	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/elementor/thumbs/bread-196511_1280-ojih4cpi77b6z7g0yv2pxgb3pig4ci3p47vsumcljo.jpg	(from http://localhost/wprestaraunt.com/)
13:27:42	47528/47528	---M--	200	added ('OK')	image/jpeg	etag:%22b9a8-59bdd540e8041%22	http://localhost/wprestaraunt.com/wp-content/uploads/elementor/thumbs/1513698805118134083-ojih40hlqcugs9xry7skj1e3zi4ckfr6qjehm0upsk.jpg	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/elementor/thumbs/1513698805118134083-ojih40hlqcugs9xry7skj1e3zi4ckfr6qjehm0upsk.jpg	(from http://localhost/wprestaraunt.com/)
13:27:44	9695/9695	---M--	200	added ('OK')	image/png	etag:%2225df-59ba40a9a54c9%22	http://localhost/wprestaraunt.com/wp-content/uploads/2020/01/pic49-free-img.png	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/2020/01/pic49-free-img.png	(from http://localhost/wprestaraunt.com/)
13:27:44	64609/64609	---M--	200	added ('OK')	image/jpeg	etag:%22fc61-59bdd53a1627e%22	http://localhost/wprestaraunt.com/wp-content/uploads/elementor/thumbs/64222_original-ojih456soj0webqy6rtpdi7eyfh6mx9uf6nx0enqxg.jpg	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/elementor/thumbs/64222_original-ojih456soj0webqy6rtpdi7eyfh6mx9uf6nx0enqxg.jpg	(from http://localhost/wprestaraunt.com/)
13:27:46	8011/8011	---M--	200	added ('OK')	image/png	etag:%221f4b-59ba41b154e02%22	http://localhost/wprestaraunt.com/wp-content/uploads/2020/01/pic50-free-img.png	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/2020/01/pic50-free-img.png	(from http://localhost/wprestaraunt.com/)
13:27:46	10316/10316	---M--	200	added ('OK')	image/png	etag:%22284c-59ba41b4e38f9%22	http://localhost/wprestaraunt.com/wp-content/uploads/2020/01/pic51-free-img.png	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/2020/01/pic51-free-img.png	(from http://localhost/wprestaraunt.com/)
13:27:46	506/506	---M--	200	added ('OK')	image/png	etag:%221fa-59ba404c60dbb%22	http://localhost/wprestaraunt.com/wp-content/uploads/2020/01/old-typical-phone.png	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/2020/01/old-typical-phone.png	(from http://localhost/wprestaraunt.com/)
13:27:48	65965/65965	---M--	200	added ('OK')	image/jpeg	etag:%22101ad-59bdd5474542b%22	http://localhost/wprestaraunt.com/wp-content/uploads/elementor/thumbs/pilaf-834980_1280-ojih4atttj8mbzir9u9gsgs6iqpdx3w8fyktw2fdw4.jpg	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/elementor/thumbs/pilaf-834980_1280-ojih4atttj8mbzir9u9gsgs6iqpdx3w8fyktw2fdw4.jpg	(from http://localhost/wprestaraunt.com/)
13:27:48	10335/10335	---M--	200	added ('OK')	application/javascript	etag:%22285f-59ba3dc8949b7%22	http://localhost/wprestaraunt.com/wp-content/themes/astra/assets/js/minified/style.min.js?ver=2.2.1	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/themes/astra/assets/js/minified/style.min77e6.js	(from http://localhost/wprestaraunt.com/)
13:27:49	14440/14440	---M--	200	added ('OK')	application/javascript	etag:%223868-59ba3e1a6236e%22	http://localhost/wprestaraunt.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.6	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/contact-form-7/includes/js/scriptsb62d.js	(from http://localhost/wprestaraunt.com/)
13:27:49	6482/6482	---M--	200	added ('OK')	application/javascript	etag:%221952-59430f471e800%22	http://localhost/wprestaraunt.com/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-includes/js/jquery/ui/position.mine899.js	(from http://localhost/wprestaraunt.com/)
13:27:51	10681/10681	---M--	200	added ('OK')	application/javascript	etag:%2229b9-59ba3f5d6457b%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.7.3	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.minfe9d.js	(from http://localhost/wprestaraunt.com/)
13:27:51	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-59ba3f5eb8a4f%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/wprestaraunt.com/)
13:27:57	59625/59625	---M--	200	added ('OK')	application/javascript	etag:%22e8e9-59ba3f5cf9406%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=2.8.3	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/js/frontend-modules.minf7ff.js	(from http://localhost/wprestaraunt.com/)
13:27:58	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-59ba3e1a3070f%22	http://localhost/wprestaraunt.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://localhost/wprestaraunt.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.6)
13:28:07	94508/94508	---M--	200	added ('OK')	application/javascript	etag:%221712c-59ba3f5d197ea%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=2.8.3	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/js/frontend.minf7ff.js	(from http://localhost/wprestaraunt.com/)
13:28:11	125578/125578	---M--	200	added ('OK')	application/javascript	etag:%221ea8a-59ba3f5eac44b%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=4.4.6	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min4f24.js	(from http://localhost/wprestaraunt.com/)
13:28:11	284516/284516	---M--	200	added ('OK')	image/jpeg	etag:%2245764-59bdd22a8c2a1%22	http://localhost/wprestaraunt.com/wp-content/uploads/2020/01/64222_original.jpg	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/uploads/2020/01/64222_original.jpg	(from http://localhost/wprestaraunt.com/)
13:28:19	72716/72716	---M--	200	added ('OK')	font/woff2	etag:%2211c0c-59ba3f5d9fef6%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.5.0	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.woff2	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
13:28:19	241506/241506	---M--	200	added ('OK')	image/svg+xml	etag:%223af62-59ba3f5d9ae10%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.5.0	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.svg	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
13:28:25	166340/166340	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22289c4-59ba3f5d93a5c%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.5.0	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.eot	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
13:28:26	88332/88332	---M--	200	added ('OK')	font/woff	etag:%221590c-59ba3f5d9e33e%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.5.0	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.woff	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
13:28:37	74508/74508	---M--	200	added ('OK')	font/woff2	etag:%221230c-59ba3f5e112fd%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.7.0)
13:28:38	166180/166180	---M--	200	added ('OK')	font/ttf	etag:%2228924-59ba3f5d9c823%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.5.0	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.ttf	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
13:28:41	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-59ba3f5dff6dd%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.7.0)
13:28:42	689922/689922	---M--	200	added ('OK')	image/svg+xml	etag:%22a8702-59ba3f5e0b94a%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.7.0)
13:28:48	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-59ba3f5dff6dd%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.7.0)
13:28:49	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-59ba3f5e12e88%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.7.0)
13:28:51	13580/13580	---M--	200	added ('OK')	font/woff2	etag:%22350c-59ba3f5e1a693%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.7.0)
13:28:53	87352/87352	---M--	200	added ('OK')	font/woff	etag:%2215538-59ba3f5e0f65a%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.7.0)
13:28:53	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2241a4-59ba3f5e18944%22	http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/wprestaraunt/localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://localhost/wprestaraunt.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.7.0)
