date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:55:36	19508/19508	---MCZ	200	added ('OK')	text/css	etag:W/%225afd493d-4c34%22	https://cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.css?ver=2.2.6.3	C:/My%20Web%20Sites/wpPetStore/cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-iconsf100.css	(from http://localhost/wppetstore.com/)
13:55:36	72259/72259	---M--	200	added ('OK')	text/css	etag:%2211a43-59bb7015e8a7c%22	http://localhost/wppetstore.com/wp-content/plugins/ultimate-addons-for-beaver-builder-lite/modules/info-list/css/animate.css	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/ultimate-addons-for-beaver-builder-lite/modules/info-list/css/animate.css	(from http://localhost/wppetstore.com/)
13:55:38	155811/155811	---M--	200	added ('OK')	text/css	etag:%22260a3-59bebd9eda0e0%22	http://localhost/wppetstore.com/wp-content/uploads/bb-plugin/cache/15-layout.css?ver=ab363aeab8cb712b492a1ae0955ef37a	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/bb-plugin/cache/15-layoutdcb9.css	(from http://localhost/wppetstore.com/)
13:55:41	10056/10056	---M--	200	added ('OK')	application/javascript	etag:%222748-5333ff613c400%22	http://localhost/wppetstore.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://localhost/wppetstore.com/)
13:55:42	852/852	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:55:40%20GMT	http://localhost/wppetstore.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/xmlrpc0db0.php	(from http://localhost/wppetstore.com/)
13:55:42	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0%22	http://localhost/wppetstore.com/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-includes/wlwmanifest.xml	(from http://localhost/wppetstore.com/)
13:55:43	2211/2211	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:55:42%20GMT	http://localhost/wppetstore.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwppetstore.com%2F	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-json/oembed/1.0/embed423e.json	(from http://localhost/wppetstore.com/)
13:55:44	2306/2306	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:55:43%20GMT	http://localhost/wppetstore.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwppetstore.com%2F&format=xml	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-json/oembed/1.0/embedc662	(from http://localhost/wppetstore.com/)
13:55:44	3113/3113	---M--	200	added ('OK')	image/png	etag:%22c29-59bb70be55890%22	http://localhost/wppetstore.com/wp-content/uploads/2020/01/logo1-free-img.png	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/2020/01/logo1-free-img.png	(from http://localhost/wppetstore.com/)
13:55:49	51786/51786	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:55:44%20GMT	http://localhost/wppetstore.com/about-us/	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/about-us/index.html	(from http://localhost/wppetstore.com/)
13:55:50	96873/96873	---M--	200	added ('OK')	application/javascript	etag:%2217a69-5890dc7401880%22	http://localhost/wppetstore.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-includes/js/jquery/jquery4a5f.js	(from http://localhost/wppetstore.com/)
13:55:51	20960/20960	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202020%2005:55:50%20GMT	http://localhost/wptest.com/wp-content/uploads/2019/07/app-design-free-img-1.png	C:/My%20Web%20Sites/wpPetStore/localhost/wptest.com/wp-content/uploads/2019/07/app-design-free-img-1.12.delayed	(from http://localhost/wppetstore.com/)
13:55:55	69487/69487	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:55:50%20GMT	http://localhost/wppetstore.com/services/	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/services/index.html	(from http://localhost/wppetstore.com/)
13:55:56	43878/43878	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:55:51%20GMT	http://localhost/wppetstore.com/contact-us/	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/contact-us/index.html	(from http://localhost/wppetstore.com/)
13:55:56	76926/76926	---MC-	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:55:40%20GMT	http://localhost/wppetstore.com/wp-json/	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-json/index.html	(from http://localhost/wppetstore.com/)
13:55:56	857/857	---M--	200	added ('OK')	image/png	etag:%22359-59bb705a6eede%22	http://localhost/wppetstore.com/wp-content/uploads/2019/07/grooming-free-img.png	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/2019/07/grooming-free-img.png	(from http://localhost/wppetstore.com/)
13:55:56	872/872	---M--	200	added ('OK')	image/png	etag:%22368-59bb706065d80%22	http://localhost/wppetstore.com/wp-content/uploads/2019/07/training-free-img.png	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/2019/07/training-free-img.png	(from http://localhost/wppetstore.com/)
13:55:56	1282/1282	---M--	200	added ('OK')	image/png	etag:%22502-59bb705eeb78f%22	http://localhost/wppetstore.com/wp-content/uploads/2019/07/sitting-free-img.png	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/2019/07/sitting-free-img.png	(from http://localhost/wppetstore.com/)
13:55:57	793/793	---M--	200	added ('OK')	image/png	etag:%22319-59bb705cf8e6b%22	http://localhost/wppetstore.com/wp-content/uploads/2019/07/minding-free-img.png	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/2019/07/minding-free-img.png	(from http://localhost/wppetstore.com/)
13:55:59	13139/13139	---M--	200	added ('OK')	image/png	etag:%223353-59bb7067efc4b%22	http://localhost/wppetstore.com/wp-content/uploads/2019/07/client2-free-img.png	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/2019/07/client2-free-img.png	(from http://localhost/wppetstore.com/)
13:56:00	19097/19097	---M--	200	added ('OK')	image/png	etag:%224a99-59bb7069ef01b%22	http://localhost/wppetstore.com/wp-content/uploads/2019/07/client3-free-img.png	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/2019/07/client3-free-img.png	(from http://localhost/wppetstore.com/)
13:56:02	17899/17899	---M--	200	added ('OK')	image/png	etag:%2245eb-59bb70664933d%22	http://localhost/wppetstore.com/wp-content/uploads/2019/07/client1-free-img.png	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/2019/07/client1-free-img.png	(from http://localhost/wppetstore.com/)
13:56:03	20960/20960	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202020%2005:56:02%20GMT	http://localhost/wptest.com/wp-content/uploads/2020/01/favicon-free-img-1.png	C:/My%20Web%20Sites/wpPetStore/localhost/wptest.com/wp-content/uploads/2020/01/favicon-free-img-1.png	(from http://localhost/wppetstore.com/)
13:56:05	10335/10335	---M--	200	added ('OK')	application/javascript	etag:%22285f-59bb6f9933231%22	http://localhost/wppetstore.com/wp-content/themes/astra/assets/js/minified/style.min.js?ver=2.2.1	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/themes/astra/assets/js/minified/style.min77e6.js	(from http://localhost/wppetstore.com/)
13:56:06	8833/8833	---M--	200	added ('OK')	application/javascript	etag:%222281-59bb6f6426d1e%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/js/jquery.waypoints.min.js?ver=2.2.6.3	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/js/jquery.waypoints.minf100.js	(from http://localhost/wppetstore.com/)
13:56:11	28895/28895	---M--	200	added ('OK')	application/javascript	etag:%2270df-59bebd9ef712d%22	http://localhost/wppetstore.com/wp-content/uploads/bb-plugin/cache/15-layout.js?ver=ab363aeab8cb712b492a1ae0955ef37a	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/bb-plugin/cache/15-layoutdcb9.js	(from http://localhost/wppetstore.com/)
13:56:11	1399/1399	---M--	200	added ('OK')	application/javascript	etag:%22577-5942f1cbbd980%22	http://localhost/wppetstore.com/wp-includes/js/wp-embed.min.js?ver=5.3.2	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-includes/js/wp-embed.min9dff.js	(from http://localhost/wppetstore.com/)
13:56:13	74130/74130	---M--	200	added ('OK')	image/png	etag:%2212192-59bb705532e7d%22	http://localhost/wppetstore.com/wp-content/uploads/2019/07/pets-about-free-img.png	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/2019/07/pets-about-free-img.png	(from http://localhost/wppetstore.com/)
13:56:27	93024/93024	---M--	200	added ('OK')	font/ttf	etag:%2216b60-59bb703134c7c%22	http://localhost/wppetstore.com/wp-content/uploads/bb-plugin/icons/ultimate-icons/fonts/Ultimate-Icons.ttf?1ddi1j	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/bb-plugin/icons/ultimate-icons/fonts/Ultimate-Iconsc85f.ttf	(from http://localhost/wppetstore.com/wp-content/uploads/bb-plugin/icons/ultimate-icons/style.css?ver=2.2.6.3)
13:56:27	334560/334560	---M--	200	added ('OK')	image/svg+xml	etag:%2251ae0-59bb70313254f%22	http://localhost/wppetstore.com/wp-content/uploads/bb-plugin/icons/ultimate-icons/fonts/Ultimate-Icons.svg?1ddi1j	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/bb-plugin/icons/ultimate-icons/fonts/Ultimate-Iconsc85f.svg	(from http://localhost/wppetstore.com/wp-content/uploads/bb-plugin/icons/ultimate-icons/style.css?ver=2.2.6.3)
13:56:29	93100/93100	---M--	200	added ('OK')	font/woff	etag:%2216bac-59bb7031363fb%22	http://localhost/wppetstore.com/wp-content/uploads/bb-plugin/icons/ultimate-icons/fonts/Ultimate-Icons.woff?1ddi1j	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/bb-plugin/icons/ultimate-icons/fonts/Ultimate-Iconsc85f.woff	(from http://localhost/wppetstore.com/wp-content/uploads/bb-plugin/icons/ultimate-icons/style.css?ver=2.2.6.3)
13:56:42	74508/74508	---M--	200	added ('OK')	font/woff2	etag:%221230c-59bb6f5f9b3bd%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400.woff2	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:56:49	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-59bb6f5f91ea2%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400.eot	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:03	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-59bb6f5f91ea2%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:03	87352/87352	---M--	200	added ('OK')	font/woff	etag:%2215538-59bb6f5f99aa2%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400.woff	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:03	472753/472753	---M--	200	added ('OK')	image/jpeg	etag:%22736b1-59beb71812bca%22	http://localhost/wppetstore.com/wp-content/uploads/2020/01/tabby-114782_1280.jpg	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/2020/01/tabby-114782_1280.jpg	(from http://localhost/wppetstore.com/)
13:57:04	689922/689922	---M--	200	added ('OK')	image/svg+xml	etag:%22a8702-59bb6f5f9619e%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400.svg	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:08	13580/13580	---M--	200	added ('OK')	font/woff2	etag:%22350c-59bb6f5fa4054%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400.woff2	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:11	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2241a4-59bb6f5fa28f9%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400.woff	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:11	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-59bb6f5f9cf0e%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400.eot	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:17	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-59bb6f5f9cf0e%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400d41d.eot	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:17	144451/144451	---M--	200	added ('OK')	image/svg+xml	etag:%2223443-59bb6f5f9f268%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400.svg	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:18	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-59bb6f5fa0d8e%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-regular-400.ttf	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:23	129048/129048	---M--	200	added ('OK')	font/ttf	etag:%221f818-59bb6f5f9834e%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-brands-400.ttf	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:26	560160/560160	---M--	200	added ('OK')	image/jpeg	etag:%2288c20-59beb710fd069%22	http://localhost/wppetstore.com/wp-content/uploads/2020/01/cat-4189697_1920.jpg	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/2020/01/cat-4189697_1920.jpg	(from http://localhost/wppetstore.com/)
13:57:30	75440/75440	---M--	200	added ('OK')	font/woff2	etag:%22126b0-59bb6f5fb0398%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900.woff2	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:39	98020/98020	---M--	200	added ('OK')	font/woff	etag:%2217ee4-59bb6f5fae82a%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900.woff	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:39	839388/839388	---M--	200	added ('OK')	image/svg+xml	etag:%22ccedc-59bb6f5faade5%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900.svg	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:50	54568/54568	---M--	200	added ('OK')	application/octet-stream	etag:%225afd4915-d528%22	https://cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.eot	C:/My%20Web%20Sites/wpPetStore/cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.eot	(from https://cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.css?ver=2.2.6.3)
13:57:50	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-59bb6f5fa5fae%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900.eot	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:56	32020/32020	---M--	200	added ('OK')	application/octet-stream	etag:%225afd493d-7d14%22	https://cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.woff	C:/My%20Web%20Sites/wpPetStore/cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.woff	(from https://cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.css?ver=2.2.6.3)
13:57:58	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-59bb6f5fa5fae%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:57:59	54568/54568	---M--	200	added ('OK')	application/octet-stream	etag:%225afd4915-d528%22	https://cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.eot?	C:/My%20Web%20Sites/wpPetStore/cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-iconsd41d.eot	(from https://cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.css?ver=2.2.6.3)
13:58:01	191832/191832	---M--	200	added ('OK')	font/ttf	etag:%222ed58-59bb6f5faccc0%22	http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/webfonts/fa-solid-900.ttf	(from http://localhost/wppetstore.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/css/all.min.css?ver=2.2.6.3)
13:58:01	101406/101406	---M--	200	added ('OK')	text/css	etag:%2218c1e-59cf086840e33%22	http://localhost/wppetstore.com/wp-content/uploads/bb-plugin/cache/16-layout.css?ver=dddb47db2ea2f59742185ee5c85e4082	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-content/uploads/bb-plugin/cache/16-layout05ff.css	(from http://localhost/wppetstore.com/about-us/)
13:58:03	2243/2243	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:58:02%20GMT	http://localhost/wppetstore.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwppetstore.com%2Fabout-us%2F	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/wp-json/oembed/1.0/embed1e54.json	(from http://localhost/wppetstore.com/about-us/)
13:58:03	150535/150535	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd4915-24c07%22	https://cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.svg	C:/My%20Web%20Sites/wpPetStore/cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.svg	(from https://cdnjs.cloudflare.com/ajax/libs/foundicons/3.0.0/foundation-icons.css?ver=2.2.6.3)
13:58:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jan%202020%2005:58:03%20GMT	http://localhost/wppetstore.com/?p=16	C:/My%20Web%20Sites/wpPetStore/localhost/wppetstore.com/index0e62.html	(from http://localhost/wppetstore.com/about-us/)
